date,min_price,max_price,modal_price,month,day_of_week,price_change,price_change_pct,rolling_mean_7,rolling_mean_30,lag_1_temp,lag_7_temp,lag_30_temp,naive_prediction,actual_next_price
2024-09-03,2200.0,2350.0,2280.0,9,1,-20.0,-0.8695652173912993,2292.8571428571427,2286.6666666666665,2300.0,2290.0,2285.0,2300.0,2280.0
2024-09-04,2250.0,2380.0,2320.0,9,2,40.0,1.7543859649122862,2292.8571428571427,2287.3333333333335,2280.0,2320.0,2300.0,2280.0,2320.0
2024-09-05,2200.0,2330.0,2275.0,9,3,-45.0,-1.93965517241379,2289.285714285714,2287.1666666666665,2320.0,2300.0,2280.0,2320.0,2275.0
2024-09-06,2210.0,2340.0,2280.0,9,4,5.0,0.219780219780219,2289.285714285714,2286.5,2275.0,2280.0,2300.0,2275.0,2280.0
2024-09-07,2210.0,2340.0,2270.0,9,5,-10.0,-0.43859649122807154,2286.4285714285716,2286.5,2280.0,2290.0,2270.0,2280.0,2270.0
2024-09-08,2240.0,2370.0,2300.0,9,6,30.0,1.3215859030837107,2289.285714285714,2288.1666666666665,2270.0,2280.0,2250.0,2270.0,2300.0
2024-09-09,2230.0,2380.0,2300.0,9,0,0.0,0.0,2289.285714285714,2289.1666666666665,2300.0,2300.0,2270.0,2300.0,2300.0
2024-09-10,2210.0,2340.0,2280.0,9,1,-20.0,-0.8695652173912993,2289.285714285714,2290.1666666666665,2300.0,2280.0,2250.0,2300.0,2280.0
2024-09-11,2220.0,2340.0,2280.0,9,2,0.0,0.0,2283.5714285714284,2290.3333333333335,2280.0,2320.0,2275.0,2280.0,2280.0
2024-09-12,2140.0,2280.0,2200.0,9,3,-80.0,-3.508771929824561,2272.8571428571427,2288.0,2280.0,2275.0,2270.0,2280.0,2200.0
2024-09-13,2130.0,2270.0,2200.0,9,4,0.0,0.0,2261.4285714285716,2285.3333333333335,2200.0,2280.0,2280.0,2200.0,2200.0
2024-09-14,2130.0,2280.0,2200.0,9,5,0.0,0.0,2251.4285714285716,2282.0,2200.0,2270.0,2300.0,2200.0,2200.0
2024-09-15,2030.0,2180.0,2100.0,9,6,-100.0,-4.545454545454541,2222.8571428571427,2275.0,2200.0,2300.0,2310.0,2200.0,2100.0
2024-09-16,2050.0,2200.0,2110.0,9,0,10.0,0.4761904761904745,2195.714285714286,2268.6666666666665,2100.0,2300.0,2300.0,2100.0,2110.0
2024-09-17,2040.0,2170.0,2100.0,9,1,-10.0,-0.4739336492891044,2170.0,2261.6666666666665,2110.0,2280.0,2310.0,2110.0,2100.0
2024-09-18,2030.0,2180.0,2100.0,9,2,0.0,0.0,2144.285714285714,2255.0,2100.0,2280.0,2300.0,2100.0,2100.0
2024-09-19,2060.0,2190.0,2120.0,9,3,20.0,0.952380952380949,2132.8571428571427,2249.0,2100.0,2200.0,2300.0,2100.0,2120.0
2024-09-20,2100.0,2200.0,2150.0,9,4,30.0,1.4150943396226356,2125.714285714286,2244.6666666666665,2120.0,2200.0,2280.0,2120.0,2150.0
2024-09-21,2080.0,2210.0,2150.0,9,5,0.0,0.0,2118.5714285714284,2240.5,2150.0,2200.0,2275.0,2150.0,2150.0
2024-09-22,2070.0,2200.0,2140.0,9,6,-10.0,-0.46511627906976605,2124.285714285714,2236.5,2150.0,2100.0,2260.0,2150.0,2140.0
2024-09-23,2060.0,2200.0,2130.0,9,0,-10.0,-0.4672897196261627,2127.1428571428573,2230.8333333333335,2140.0,2110.0,2300.0,2140.0,2130.0
2024-09-24,2150.0,2300.0,2220.0,9,1,90.0,4.225352112676051,2144.285714285714,2228.8333333333335,2130.0,2100.0,2280.0,2130.0,2220.0
2024-09-25,2140.0,2270.0,2200.0,9,2,-20.0,-0.9009009009009028,2158.5714285714284,2225.5,2220.0,2100.0,2300.0,2220.0,2200.0
2024-09-26,2090.0,2200.0,2150.0,9,3,-50.0,-2.2727272727272707,2162.8571428571427,2220.8333333333335,2200.0,2120.0,2290.0,2200.0,2150.0
2024-09-27,2100.0,2200.0,2150.0,9,4,0.0,0.0,2162.8571428571427,2215.1666666666665,2150.0,2150.0,2320.0,2150.0,2150.0
2024-09-28,2030.0,2180.0,2100.0,9,5,-50.0,-2.3255813953488413,2155.714285714286,2208.5,2150.0,2150.0,2300.0,2150.0,2100.0
2024-09-29,2020.0,2180.0,2100.0,9,6,0.0,0.0,2150.0,2202.5,2100.0,2140.0,2280.0,2100.0,2100.0
2024-09-30,2000.0,2150.0,2080.0,9,0,-20.0,-0.952380952380949,2142.8571428571427,2195.5,2100.0,2130.0,2290.0,2100.0,2080.0
2024-10-01,2040.0,2170.0,2100.0,10,1,20.0,0.9615384615384581,2125.714285714286,2189.5,2080.0,2220.0,2280.0,2080.0,2100.0
2024-10-02,2030.0,2180.0,2100.0,10,2,0.0,0.0,2111.4285714285716,2182.8333333333335,2100.0,2200.0,2300.0,2100.0,2100.0
2024-10-03,2060.0,2180.0,2120.0,10,3,20.0,0.952380952380949,2107.1428571428573,2177.5,2100.0,2150.0,2280.0,2100.0,2120.0
2024-10-04,2080.0,2200.0,2140.0,10,4,20.0,0.9433962264151052,2105.714285714286,2171.5,2120.0,2150.0,2320.0,2120.0,2140.0
2024-10-05,2050.0,2180.0,2110.0,10,5,-30.0,-1.4018691588784993,2107.1428571428573,2166.0,2140.0,2100.0,2275.0,2140.0,2110.0
2024-10-06,2050.0,2200.0,2120.0,10,6,10.0,0.4739336492890933,2110.0,2160.6666666666665,2110.0,2100.0,2280.0,2110.0,2120.0
2024-10-08,2060.0,2200.0,2140.0,10,1,20.0,0.9433962264151052,2118.5714285714284,2156.3333333333335,2120.0,2080.0,2270.0,2120.0,2140.0
2024-10-09,2050.0,2190.0,2120.0,10,2,-20.0,-0.9345794392523366,2121.4285714285716,2150.3333333333335,2140.0,2100.0,2300.0,2140.0,2120.0
2024-10-10,2080.0,2200.0,2150.0,10,3,30.0,1.4150943396226356,2128.5714285714284,2145.3333333333335,2120.0,2100.0,2300.0,2120.0,2150.0
2024-10-11,2100.0,2250.0,2180.0,10,4,30.0,1.3953488372093092,2137.1428571428573,2142.0,2150.0,2120.0,2280.0,2150.0,2180.0
2024-10-12,2100.0,2230.0,2160.0,10,5,-20.0,-0.917431192660545,2140.0,2138.0,2180.0,2140.0,2280.0,2180.0,2160.0
2024-10-13,2110.0,2250.0,2180.0,10,6,20.0,0.92592592592593,2150.0,2137.3333333333335,2160.0,2110.0,2200.0,2160.0,2180.0
2024-10-14,2100.0,2210.0,2150.0,10,0,-30.0,-1.3761467889908285,2154.285714285714,2135.6666666666665,2180.0,2120.0,2200.0,2180.0,2150.0
2024-10-15,2070.0,2200.0,2140.0,10,1,-10.0,-0.46511627906976605,2154.285714285714,2133.6666666666665,2150.0,2140.0,2200.0,2150.0,2140.0
2024-10-16,2000.0,2170.0,2100.0,10,2,-40.0,-1.869158878504673,2151.4285714285716,2133.6666666666665,2140.0,2120.0,2100.0,2140.0,2100.0
2024-10-17,2040.0,2190.0,2110.0,10,3,10.0,0.4761904761904745,2145.714285714286,2133.6666666666665,2100.0,2150.0,2110.0,2100.0,2110.0
2024-10-18,2060.0,2200.0,2130.0,10,4,20.0,0.9478672985782088,2138.5714285714284,2134.6666666666665,2110.0,2180.0,2100.0,2110.0,2130.0
2024-10-19,2030.0,2180.0,2100.0,10,5,-30.0,-1.4084507042253502,2130.0,2134.6666666666665,2130.0,2160.0,2100.0,2130.0,2100.0
2024-10-20,2040.0,2200.0,2120.0,10,6,20.0,0.952380952380949,2121.4285714285716,2134.6666666666665,2100.0,2180.0,2120.0,2100.0,2120.0
2024-10-21,2030.0,2170.0,2100.0,10,0,-20.0,-0.9433962264150941,2114.285714285714,2133.0,2120.0,2150.0,2150.0,2120.0,2100.0
2024-10-22,2050.0,2180.0,2110.0,10,1,10.0,0.4761904761904745,2110.0,2131.6666666666665,2100.0,2140.0,2150.0,2100.0,2110.0
2024-10-23,2060.0,2200.0,2130.0,10,2,20.0,0.9478672985782088,2114.285714285714,2131.3333333333335,2110.0,2100.0,2140.0,2110.0,2130.0
2024-10-24,2050.0,2200.0,2120.0,10,3,-10.0,-0.46948356807511304,2115.714285714286,2131.0,2130.0,2110.0,2130.0,2130.0,2120.0
2024-10-25,2060.0,2200.0,2130.0,10,4,10.0,0.4716981132075526,2115.714285714286,2128.0,2120.0,2130.0,2220.0,2120.0,2130.0
2024-10-26,2060.0,2200.0,2140.0,10,5,10.0,0.46948356807512415,2121.4285714285716,2126.0,2130.0,2100.0,2200.0,2130.0,2140.0
2024-10-27,2030.0,2180.0,2100.0,10,6,-40.0,-1.869158878504673,2118.5714285714284,2124.3333333333335,2140.0,2120.0,2150.0,2140.0,2100.0
2024-10-28,2000.0,2150.0,2080.0,10,0,-20.0,-0.952380952380949,2115.714285714286,2122.0,2100.0,2100.0,2150.0,2100.0,2080.0
2024-10-29,2030.0,2180.0,2100.0,10,1,20.0,0.9615384615384581,2114.285714285714,2122.0,2080.0,2110.0,2100.0,2080.0,2100.0
2024-10-30,2040.0,2180.0,2100.0,10,2,0.0,0.0,2110.0,2122.0,2100.0,2130.0,2100.0,2100.0,2100.0
2024-10-31,2050.0,2200.0,2120.0,10,3,20.0,0.952380952380949,2110.0,2123.3333333333335,2100.0,2120.0,2080.0,2100.0,2120.0
2024-11-01,2100.0,2200.0,2150.0,11,4,30.0,1.4150943396226356,2112.8571428571427,2125.0,2120.0,2130.0,2100.0,2120.0,2150.0
2024-11-02,2040.0,2170.0,2100.0,11,5,-50.0,-2.3255813953488413,2107.1428571428573,2125.0,2150.0,2140.0,2100.0,2150.0,2100.0
2024-11-03,2030.0,2180.0,2100.0,11,6,0.0,0.0,2107.1428571428573,2124.3333333333335,2100.0,2100.0,2120.0,2100.0,2100.0
2024-11-04,2000.0,2150.0,2090.0,11,0,-10.0,-0.4761904761904745,2108.5714285714284,2122.6666666666665,2100.0,2080.0,2140.0,2100.0,2090.0
2024-11-05,2030.0,2180.0,2100.0,11,1,10.0,0.4784688995215225,2108.5714285714284,2122.3333333333335,2090.0,2100.0,2110.0,2090.0,2100.0
2024-11-06,2050.0,2200.0,2130.0,11,2,30.0,1.4285714285714235,2112.8571428571427,2122.6666666666665,2100.0,2100.0,2120.0,2100.0,2130.0
2024-11-07,2080.0,2200.0,2150.0,11,3,20.0,0.9389671361502261,2117.1428571428573,2123.0,2130.0,2120.0,2140.0,2130.0,2150.0
2024-11-08,2060.0,2200.0,2140.0,11,4,-10.0,-0.46511627906976605,2115.714285714286,2123.6666666666665,2150.0,2150.0,2120.0,2150.0,2140.0
2024-11-09,2060.0,2200.0,2140.0,11,5,0.0,0.0,2121.4285714285716,2123.3333333333335,2140.0,2100.0,2150.0,2140.0,2140.0
2024-11-10,2030.0,2180.0,2100.0,11,6,-40.0,-1.869158878504673,2121.4285714285716,2120.6666666666665,2140.0,2100.0,2180.0,2140.0,2100.0
2024-11-11,2050.0,2200.0,2130.0,11,0,30.0,1.4285714285714235,2127.1428571428573,2119.6666666666665,2100.0,2090.0,2160.0,2100.0,2130.0
2024-11-12,2100.0,2200.0,2150.0,11,1,20.0,0.9389671361502261,2134.285714285714,2118.6666666666665,2130.0,2100.0,2180.0,2130.0,2150.0
2024-11-13,2000.0,2180.0,2100.0,11,2,-50.0,-2.3255813953488413,2130.0,2117.0,2150.0,2130.0,2150.0,2150.0,2100.0
2024-11-14,2030.0,2180.0,2100.0,11,3,0.0,0.0,2122.8571428571427,2115.6666666666665,2100.0,2150.0,2140.0,2100.0,2100.0
2024-11-15,2000.0,2150.0,2080.0,11,4,-20.0,-0.952380952380949,2114.285714285714,2115.0,2100.0,2140.0,2100.0,2100.0,2080.0
2024-11-16,2040.0,2180.0,2100.0,11,5,20.0,0.9615384615384581,2108.5714285714284,2114.6666666666665,2080.0,2140.0,2110.0,2080.0,2100.0
2024-11-17,2060.0,2200.0,2140.0,11,6,40.0,1.904761904761898,2114.285714285714,2115.0,2100.0,2100.0,2130.0,2100.0,2140.0
2024-11-18,2060.0,2200.0,2140.0,11,0,0.0,0.0,2115.714285714286,2116.3333333333335,2140.0,2130.0,2100.0,2140.0,2140.0
2024-11-19,2100.0,2210.0,2150.0,11,1,10.0,0.4672897196261738,2115.714285714286,2117.3333333333335,2140.0,2150.0,2120.0,2140.0,2150.0
2024-11-20,2060.0,2200.0,2130.0,11,2,-20.0,-0.9302325581395321,2120.0,2118.3333333333335,2150.0,2100.0,2100.0,2150.0,2130.0
2024-11-21,2100.0,2210.0,2150.0,11,3,20.0,0.9389671361502261,2127.1428571428573,2119.6666666666665,2130.0,2100.0,2110.0,2130.0,2150.0
2024-11-22,2050.0,2190.0,2120.0,11,4,-30.0,-1.3953488372092981,2132.8571428571427,2119.3333333333335,2150.0,2080.0,2130.0,2150.0,2120.0
2024-11-23,2050.0,2190.0,2110.0,11,5,-10.0,-0.4716981132075526,2134.285714285714,2119.0,2120.0,2100.0,2120.0,2120.0,2110.0
2024-11-24,2080.0,2200.0,2150.0,11,6,40.0,1.8957345971563955,2135.714285714286,2119.6666666666665,2110.0,2140.0,2130.0,2110.0,2150.0
2024-11-25,2060.0,2200.0,2140.0,11,0,-10.0,-0.46511627906976605,2135.714285714286,2119.6666666666665,2150.0,2140.0,2140.0,2150.0,2140.0
2024-11-26,2030.0,2180.0,2100.0,11,1,-40.0,-1.869158878504673,2128.5714285714284,2119.6666666666665,2140.0,2150.0,2100.0,2140.0,2100.0
2024-11-27,2050.0,2200.0,2130.0,11,2,30.0,1.4285714285714235,2128.5714285714284,2121.3333333333335,2100.0,2130.0,2080.0,2100.0,2130.0
2024-11-28,2100.0,2200.0,2150.0,11,3,20.0,0.9389671361502261,2128.5714285714284,2123.0,2130.0,2150.0,2100.0,2130.0,2150.0
2024-11-29,2060.0,2200.0,2130.0,11,4,-20.0,-0.9302325581395321,2130.0,2124.0,2150.0,2120.0,2100.0,2150.0,2130.0
2024-11-30,2030.0,2180.0,2100.0,11,5,-30.0,-1.4084507042253502,2128.5714285714284,2123.3333333333335,2130.0,2110.0,2120.0,2130.0,2100.0
2024-12-01,2050.0,2200.0,2120.0,12,6,20.0,0.952380952380949,2124.285714285714,2122.3333333333335,2100.0,2150.0,2150.0,2100.0,2120.0
2024-12-02,2070.0,2200.0,2140.0,12,0,20.0,0.9433962264151052,2124.285714285714,2123.6666666666665,2120.0,2140.0,2100.0,2120.0,2140.0
2024-12-03,2070.0,2200.0,2140.0,12,1,0.0,0.0,2130.0,2125.0,2140.0,2100.0,2100.0,2140.0,2140.0
2024-12-04,2100.0,2200.0,2150.0,12,2,10.0,0.4672897196261738,2132.8571428571427,2127.0,2140.0,2130.0,2090.0,2140.0,2150.0
2024-12-05,2100.0,2220.0,2150.0,12,3,0.0,0.0,2132.8571428571427,2128.6666666666665,2150.0,2150.0,2100.0,2150.0,2150.0
2024-12-06,2100.0,2250.0,2180.0,12,4,30.0,1.3953488372093092,2140.0,2130.3333333333335,2150.0,2130.0,2130.0,2150.0,2180.0
2024-12-07,2100.0,2250.0,2170.0,12,5,-10.0,-0.4587155963302725,2150.0,2131.0,2180.0,2100.0,2150.0,2180.0,2170.0
2024-12-08,2100.0,2250.0,2180.0,12,6,10.0,0.4608294930875667,2158.5714285714284,2132.3333333333335,2170.0,2120.0,2140.0,2170.0,2180.0
2024-12-09,2100.0,2250.0,2170.0,12,0,-10.0,-0.4587155963302725,2162.8571428571427,2133.3333333333335,2180.0,2140.0,2140.0,2180.0,2170.0
2024-12-10,2100.0,2240.0,2175.0,12,1,5.0,0.23041474654377225,2167.8571428571427,2135.8333333333335,2170.0,2140.0,2100.0,2170.0,2175.0
2024-12-11,2060.0,2200.0,2140.0,12,2,-35.0,-1.6091954022988464,2166.4285714285716,2136.1666666666665,2175.0,2150.0,2130.0,2175.0,2140.0
2024-12-12,1980.0,2100.0,2050.0,12,3,-90.0,-4.2056074766355085,2152.1428571428573,2132.8333333333335,2140.0,2150.0,2150.0,2140.0,2050.0
2024-12-13,1960.0,2100.0,2030.0,12,4,-20.0,-0.9756097560975618,2130.714285714286,2130.5,2050.0,2180.0,2100.0,2050.0,2030.0
2024-12-14,1980.0,2120.0,2040.0,12,5,10.0,0.49261083743843415,2112.1428571428573,2128.5,2030.0,2170.0,2100.0,2030.0,2040.0
2024-12-15,1900.0,2020.0,1950.0,12,6,-90.0,-4.411764705882348,2079.285714285714,2124.1666666666665,2040.0,2180.0,2080.0,2040.0,1950.0
2024-12-16,1900.0,2000.0,1950.0,12,0,0.0,0.0,2047.857142857143,2119.1666666666665,1950.0,2170.0,2100.0,1950.0,1950.0
2024-12-17,1880.0,2030.0,1950.0,12,1,0.0,0.0,2015.7142857142858,2112.8333333333335,1950.0,2175.0,2140.0,1950.0,1950.0
2024-12-18,1850.0,2000.0,1920.0,12,2,-30.0,-1.538461538461533,1984.2857142857142,2105.5,1950.0,2140.0,2140.0,1950.0,1920.0
2024-12-19,1830.0,1980.0,1900.0,12,3,-20.0,-1.041666666666663,1962.857142857143,2097.1666666666665,1920.0,2050.0,2150.0,1920.0,1900.0
2024-12-20,1800.0,1900.0,1850.0,12,4,-50.0,-2.631578947368418,1937.142857142857,2087.8333333333335,1900.0,2030.0,2130.0,1900.0,1850.0
2024-12-21,1800.0,1920.0,1850.0,12,5,0.0,0.0,1910.0,2077.8333333333335,1850.0,2040.0,2150.0,1850.0,1850.0
2024-12-22,1760.0,1900.0,1830.0,12,6,-20.0,-1.0810810810810811,1892.857142857143,2068.1666666666665,1850.0,1950.0,2120.0,1850.0,1830.0
2024-12-23,1700.0,1800.0,1750.0,12,0,-80.0,-4.371584699453557,1864.2857142857142,2056.1666666666665,1830.0,1950.0,2110.0,1830.0,1750.0
2024-12-24,1600.0,1700.0,1650.0,12,1,-100.0,-5.714285714285716,1821.4285714285713,2039.5,1750.0,1950.0,2150.0,1750.0,1650.0
2024-12-25,1530.0,1670.0,1600.0,12,2,-50.0,-3.0303030303030276,1775.7142857142858,2021.5,1650.0,1920.0,2140.0,1650.0,1600.0
2024-12-26,1580.0,1700.0,1640.0,12,3,40.0,2.499999999999991,1738.5714285714287,2006.1666666666667,1600.0,1900.0,2100.0,1600.0,1640.0
2024-12-27,1550.0,1700.0,1630.0,12,4,-10.0,-0.6097560975609762,1707.142857142857,1989.5,1640.0,1850.0,2130.0,1640.0,1630.0
2024-12-28,1530.0,1670.0,1600.0,12,5,-30.0,-1.8404907975460127,1671.4285714285713,1971.1666666666667,1630.0,1850.0,2150.0,1630.0,1600.0
2024-12-29,1500.0,1640.0,1570.0,12,6,-30.0,-1.8750000000000044,1634.2857142857142,1952.5,1600.0,1830.0,2130.0,1600.0,1570.0
2024-12-30,1500.0,1600.0,1550.0,12,0,-20.0,-1.273885350318471,1605.7142857142858,1934.1666666666667,1570.0,1750.0,2100.0,1570.0,1550.0
2024-12-31,1440.0,1580.0,1500.0,12,1,-50.0,-3.2258064516129004,1584.2857142857142,1913.5,1550.0,1650.0,2120.0,1550.0,1500.0
2025-01-01,1400.0,1530.0,1470.0,1,2,-30.0,-2.0000000000000018,1565.7142857142858,1891.1666666666667,1500.0,1600.0,2140.0,1500.0,1470.0
2025-01-02,1400.0,1550.0,1480.0,1,3,10.0,0.6802721088435382,1542.857142857143,1869.1666666666667,1470.0,1640.0,2140.0,1470.0,1480.0
2025-01-03,1400.0,1550.0,1470.0,1,4,-10.0,-0.6756756756756799,1520.0,1846.5,1480.0,1630.0,2150.0,1480.0,1470.0
2025-01-04,1380.0,1520.0,1440.0,1,5,-30.0,-2.0408163265306145,1497.142857142857,1822.8333333333333,1470.0,1600.0,2150.0,1470.0,1440.0
2025-01-05,1320.0,1490.0,1400.0,1,6,-40.0,-2.777777777777779,1472.857142857143,1796.8333333333333,1440.0,1570.0,2180.0,1440.0,1400.0
2025-01-06,1330.0,1480.0,1400.0,1,0,0.0,0.0,1451.4285714285713,1771.1666666666667,1400.0,1550.0,2170.0,1400.0,1400.0
2025-01-07,1330.0,1480.0,1400.0,1,1,0.0,0.0,1437.142857142857,1745.1666666666667,1400.0,1500.0,2180.0,1400.0,1400.0
2025-01-08,1350.0,1500.0,1420.0,1,2,20.0,1.4285714285714235,1430.0,1720.1666666666667,1400.0,1470.0,2170.0,1400.0,1420.0
2025-01-09,1340.0,1480.0,1400.0,1,3,-20.0,-1.4084507042253502,1418.5714285714287,1694.3333333333333,1420.0,1480.0,2175.0,1420.0,1400.0
2025-01-10,1300.0,1450.0,1380.0,1,4,-20.0,-1.4285714285714235,1405.7142857142858,1669.0,1400.0,1470.0,2140.0,1400.0,1380.0
2025-01-11,1300.0,1420.0,1360.0,1,5,-20.0,-1.449275362318836,1394.2857142857142,1646.0,1380.0,1440.0,2050.0,1380.0,1360.0
2025-01-12,1300.0,1400.0,1350.0,1,6,-10.0,-0.7352941176470562,1387.142857142857,1623.3333333333333,1360.0,1400.0,2030.0,1360.0,1350.0
2025-01-13,1280.0,1400.0,1350.0,1,0,0.0,0.0,1380.0,1600.3333333333333,1350.0,1400.0,2040.0,1350.0,1350.0
2025-01-14,1300.0,1400.0,1350.0,1,1,0.0,0.0,1372.857142857143,1580.3333333333333,1350.0,1400.0,1950.0,1350.0,1350.0
2025-01-15,1250.0,1400.0,1330.0,1,2,-20.0,-1.4814814814814836,1360.0,1559.6666666666667,1350.0,1420.0,1950.0,1350.0,1330.0
2025-01-16,1240.0,1380.0,1300.0,1,3,-30.0,-2.2556390977443663,1345.7142857142858,1538.0,1330.0,1400.0,1950.0,1330.0,1300.0
2025-01-17,1230.0,1380.0,1300.0,1,4,0.0,0.0,1334.2857142857142,1517.3333333333333,1300.0,1380.0,1920.0,1300.0,1300.0
2025-01-18,1200.0,1340.0,1270.0,1,5,-30.0,-2.3076923076923106,1321.4285714285713,1496.3333333333333,1300.0,1360.0,1900.0,1300.0,1270.0
2025-01-19,1130.0,1280.0,1210.0,1,6,-60.0,-4.7244094488189,1301.4285714285713,1475.0,1270.0,1350.0,1850.0,1270.0,1210.0
2025-01-20,1150.0,1280.0,1210.0,1,0,0.0,0.0,1281.4285714285713,1453.6666666666667,1210.0,1350.0,1850.0,1210.0,1210.0
2025-01-21,1120.0,1280.0,1200.0,1,1,-10.0,-0.8264462809917328,1260.0,1432.6666666666667,1210.0,1350.0,1830.0,1210.0,1200.0
2025-01-22,1130.0,1280.0,1200.0,1,2,0.0,0.0,1241.4285714285713,1414.3333333333333,1200.0,1330.0,1750.0,1200.0,1200.0
2025-01-23,1100.0,1220.0,1160.0,1,3,-40.0,-3.3333333333333326,1221.4285714285713,1398.0,1200.0,1300.0,1650.0,1200.0,1160.0
2025-01-24,1100.0,1210.0,1150.0,1,4,-10.0,-0.8620689655172376,1200.0,1383.0,1160.0,1300.0,1600.0,1160.0,1150.0
2025-01-25,1100.0,1250.0,1180.0,1,5,30.0,2.60869565217392,1187.142857142857,1367.6666666666667,1150.0,1270.0,1640.0,1150.0,1180.0
2025-01-26,1020.0,1170.0,1100.0,1,6,-80.0,-6.779661016949157,1171.4285714285713,1350.0,1180.0,1210.0,1630.0,1180.0,1100.0
2025-01-27,1000.0,1150.0,1080.0,1,0,-20.0,-1.8181818181818188,1152.857142857143,1332.6666666666667,1100.0,1210.0,1600.0,1100.0,1080.0
2025-01-28,900.0,1050.0,980.0,1,1,-100.0,-9.259259259259256,1121.4285714285713,1313.0,1080.0,1200.0,1570.0,1080.0,980.0
2025-01-29,900.0,1050.0,970.0,1,2,-10.0,-1.0204081632653073,1088.5714285714287,1293.6666666666667,980.0,1200.0,1550.0,980.0,970.0
2025-01-30,900.0,1050.0,980.0,1,3,10.0,1.0309278350515427,1062.857142857143,1276.3333333333333,970.0,1160.0,1500.0,970.0,980.0
2025-01-31,940.0,1080.0,1000.0,1,4,20.0,2.0408163265306145,1041.4285714285713,1260.6666666666667,980.0,1150.0,1470.0,980.0,1000.0
2025-02-01,850.0,1000.0,930.0,2,5,-70.0,-6.999999999999995,1005.7142857142857,1242.3333333333333,1000.0,1180.0,1480.0,1000.0,930.0
2025-02-02,950.0,1100.0,1050.0,2,6,120.0,12.903225806451623,998.5714285714286,1228.3333333333333,930.0,1100.0,1470.0,930.0,1050.0
2025-02-03,900.0,1000.0,950.0,2,0,-100.0,-9.523809523809524,980.0,1212.0,1050.0,1080.0,1440.0,1050.0,950.0
2025-02-04,870.0,1000.0,940.0,2,1,-10.0,-1.0526315789473717,974.2857142857143,1196.6666666666667,950.0,980.0,1400.0,950.0,940.0
2025-02-05,930.0,1060.0,1000.0,2,2,60.0,6.382978723404253,978.5714285714286,1183.3333333333333,940.0,970.0,1400.0,940.0,1000.0
2025-02-06,900.0,1040.0,980.0,2,3,-20.0,-2.0000000000000018,978.5714285714286,1169.3333333333333,1000.0,980.0,1400.0,1000.0,980.0
2025-02-07,900.0,1040.0,970.0,2,4,-10.0,-1.0204081632653073,974.2857142857143,1154.3333333333333,980.0,1000.0,1420.0,980.0,970.0
2025-02-08,900.0,1050.0,980.0,2,5,10.0,1.0309278350515427,981.4285714285714,1140.3333333333333,970.0,930.0,1400.0,970.0,980.0
2025-02-09,900.0,1040.0,970.0,2,6,-10.0,-1.0204081632653073,970.0,1126.6666666666667,980.0,1050.0,1380.0,980.0,970.0
2025-02-10,940.0,1080.0,1000.0,2,0,30.0,3.092783505154628,977.1428571428571,1114.6666666666667,970.0,950.0,1360.0,970.0,1000.0
2025-02-11,900.0,1050.0,980.0,2,1,-20.0,-2.0000000000000018,982.8571428571429,1102.3333333333333,1000.0,940.0,1350.0,1000.0,980.0
2025-02-12,930.0,1070.0,1000.0,2,2,20.0,2.0408163265306145,982.8571428571429,1090.6666666666667,980.0,1000.0,1350.0,980.0,1000.0
2025-02-13,900.0,1020.0,960.0,2,3,-40.0,-4.0000000000000036,980.0,1077.6666666666667,1000.0,980.0,1350.0,1000.0,960.0
2025-02-14,900.0,1050.0,980.0,2,4,20.0,2.083333333333326,981.4285714285714,1066.0,960.0,970.0,1330.0,960.0,980.0
2025-02-15,930.0,1060.0,1000.0,2,5,20.0,2.0408163265306145,984.2857142857143,1056.0,980.0,980.0,1300.0,980.0,1000.0
2025-02-16,940.0,1080.0,1000.0,2,6,0.0,0.0,988.5714285714286,1046.0,1000.0,970.0,1300.0,1000.0,1000.0
2025-02-17,950.0,1080.0,1020.0,2,0,20.0,2.0000000000000018,991.4285714285714,1037.6666666666667,1000.0,1000.0,1270.0,1000.0,1020.0
2025-02-18,960.0,1100.0,1030.0,2,1,10.0,0.9803921568627416,998.5714285714286,1031.6666666666667,1020.0,980.0,1210.0,1020.0,1030.0
2025-02-19,960.0,1100.0,1030.0,2,2,0.0,0.0,1002.8571428571429,1025.6666666666667,1030.0,1000.0,1210.0,1030.0,1030.0
2025-02-20,1000.0,1100.0,1050.0,2,3,20.0,1.9417475728155331,1015.7142857142857,1020.6666666666666,1030.0,960.0,1200.0,1030.0,1050.0
2025-02-21,930.0,1080.0,1000.0,2,4,-50.0,-4.761904761904767,1018.5714285714286,1014.0,1050.0,980.0,1200.0,1050.0,1000.0
2025-02-22,950.0,1080.0,1010.0,2,5,10.0,1.0000000000000009,1020.0,1009.0,1000.0,1000.0,1160.0,1000.0,1010.0
2025-02-23,940.0,1080.0,1000.0,2,6,-10.0,-0.990099009900991,1020.0,1004.0,1010.0,1000.0,1150.0,1010.0,1000.0
2025-02-24,950.0,1100.0,1020.0,2,0,20.0,2.0000000000000018,1020.0,998.6666666666666,1000.0,1020.0,1180.0,1000.0,1020.0
2025-02-25,980.0,1100.0,1050.0,2,1,30.0,2.941176470588225,1022.8571428571429,997.0,1020.0,1030.0,1100.0,1020.0,1050.0
2025-02-26,950.0,1100.0,1030.0,2,2,-20.0,-1.904761904761909,1022.8571428571429,995.3333333333334,1050.0,1030.0,1080.0,1050.0,1030.0
